OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],DISPATCH TOTAL CQ CMD OP TIME [ns],DISPATCH GO SEND WAIT TIME [ns],INPUT_0_W_PAD[LOGICAL],INPUT_0_Z_PAD[LOGICAL],INPUT_0_Y_PAD[LOGICAL],INPUT_0_X_PAD[LOGICAL],INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,OUTPUT_0_W_PAD[LOGICAL],OUTPUT_0_Z_PAD[LOGICAL],OUTPUT_0_Y_PAD[LOGICAL],OUTPUT_0_X_PAD[LOGICAL],OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,OUTPUT_1_W_PAD[LOGICAL],OUTPUT_1_Z_PAD[LOGICAL],OUTPUT_1_Y_PAD[LOGICAL],OUTPUT_1_X_PAD[LOGICAL],OUTPUT_1_LAYOUT,OUTPUT_1_DATATYPE,OUTPUT_1_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,TENSIX DM 0 MAX KERNEL SIZE [B],TENSIX DM 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 0 MAX KERNEL SIZE [B],TENSIX COMPUTE 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 2 MAX KERNEL SIZE [B],ACTIVE ETH DM 0 MAX KERNEL SIZE [B],ACTIVE ETH DM 1 MAX KERNEL SIZE [B],IDLE ETH DM 0 MAX KERNEL SIZE [B],IDLE ETH DM 1 MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,PM FPU UTIL (%),NOC UTIL (%),DRAM BW UTIL (%),NPE CONG IMPACT (%),SFPU Util Min (%),SFPU Util Median (%),SFPU Util Max (%),Avg SFPU util on full grid (%),FPU Util Min (%),FPU Util Median (%),FPU Util Max (%),Avg FPU util on full grid (%),MATH Util Min (%),MATH Util Median (%),MATH Util Max (%),Avg Math util on full grid (%)
ReduceScatterMinimalAsync,tt_dnn_device,27656,8,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '10'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,85749197920,85749199042,1122,891223555321,891223641443,230094,230097,86122,78602,78599,49055,78545,64212,668,78599,65225,65315,56334,60858,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/1073530570986333170/'; 'ring_reduce_scatter_minimal_async_reader/7282800334769768013/'; 'tt_fabric_mux/16779065106191277479/'],6892,1948,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.001,,,,,,,,,,,,,,,
ReduceScatterMinimalAsync,tt_dnn_device,27660,12,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '10'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,85749199162,85749200244,1082,893067689782,893067771153,229844,229846,81371,73825,73823,46229,73764,62119,653,73823,61454,61535,50081,57393,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/7662326660391945109/'; 'ring_reduce_scatter_minimal_async_reader/6256269281005910871/'; 'tt_fabric_mux/16779065106191277479/'],6896,1948,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.001,,,,,,,,,,,,,,,
ReduceScatterMinimalAsync,tt_dnn_device,27663,15,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '10'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,85749200404,85749201476,1072,996235053574,996235136828,231438,231438,83254,75729,75729,43412,75677,60394,668,75723,58039,58114,44159,52526,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/2697028191569033112/'; 'ring_reduce_scatter_minimal_async_reader/5975991979281207860/'; 'tt_fabric_mux/16779065106191277479/'],6920,1948,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.001,,,,,,,,,,,,,,,
ReduceScatterMinimalAsync,tt_dnn_device,27659,11,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '10'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,85749201546,85749202457,911,892648140050,892648217525,237375,237375,77475,69982,69982,38411,69931,58712,640,69975,54907,54977,47593,52399,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/16633683942098545886/'; 'ring_reduce_scatter_minimal_async_reader/17019350414694785222/'; 'tt_fabric_mux/16779065106191277479/'],6904,1948,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.001,,,,,,,,,,,,,,,
ReduceScatterMinimalAsync,tt_dnn_device,27648,0,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '10'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,85749202517,85749203248,731,887748490425,887748567799,239835,239835,77374,69863,69863,45113,69762,57220,643,69861,55410,55480,50393,53749,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/11382801664616741622/'; 'ring_reduce_scatter_minimal_async_reader/15084281062867654907/'; 'tt_fabric_mux/16779065106191277479/'],6888,1948,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.001,,,,,,,,,,,,,,,
ReduceScatterMinimalAsync,tt_dnn_device,27655,7,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '10'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,85749203308,85749204530,1222,890768629066,890768701245,243685,243685,72179,64663,64663,41977,64608,55003,634,64655,51644,51717,44313,47666,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/18299125580809870074/'; 'ring_reduce_scatter_minimal_async_reader/14454767050344457542/'; 'tt_fabric_mux/16779065106191277479/'],6900,2000,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.002,,,,,,,,,,,,,,,
ReduceScatterMinimalAsync,tt_dnn_device,27651,3,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '10'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,85749204610,85749205562,952,889165300965,889165374297,243299,243299,73332,65787,65787,43086,65735,53414,674,65777,48306,48389,44115,46576,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_41_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_41_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/10810051581153765283/'; 'ring_reduce_scatter_minimal_async_reader/14119104400534160379/'; 'tt_fabric_mux/16779065106191277479/'],6900,1948,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.002,,,,,,,,,,,,,,,
===,signpost,,,,,,,85749230179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
===,signpost,,,,,,,85749634426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
===,signpost,,,,,,,85749862309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 4 1,signpost,,,,,,,88740430653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReduceScatterMinimalAsync,tt_dnn_device,28676,4,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '20'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,88755322106,88755477029,154923,892556310333,892556410613,2962436808,2962436808,100280,92876,92876,62132,92824,78103,774,92869,76660,76740,66635,71079,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_46_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_46_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_46_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/1609996757978639505/'; 'ring_reduce_scatter_minimal_async_reader/7168053980478174648/'; 'tt_fabric_mux/16779065106191277479/'],6896,1948,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.001,,,,,,,,,,,,,,,
ReduceScatterMinimalAsync,tt_dnn_device,28680,8,{'barrier_semaphore': 'GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)'; 'chunks_per_sync': '20'; 'cluster_axis': 'std::nullopt'; 'dim': '3'; 'num_buffers_per_channel': '1'; 'num_links': '4'; 'num_worker_per_link': '4'; 'optional_intermediate_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'ring_size': '8'; 'semaphore': '{GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1); GlobalSemaphore(cores={[(x=0;y=0) - (x=7;y=8)]};buffer_type=BufferType::L1)}'; 'topology': 'Topology::Ring'; 'using_persistent_buffers': 'false'},HiFi4,40,,88755477399,88755546914,69515,894186073160,894186164115,2962439120,2962439120,90955,83552,83552,54917,83491,71253,744,83547,67634,67712,58395,63276,,,,,,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_46_DRAM_INTERLEAVED,1[1],1[1],32[32],4096[4096],TILE,BFLOAT16,DEV_46_L1_INTERLEAVED,1[1],1[1],32[32],512[512],TILE,BFLOAT16,DEV_46_DRAM_INTERLEAVED,,,['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp'],['ring_reduction/8393357478901856542/'],['ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_writer.cpp'; 'ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp'; 'tt_metal/fabric/impl/kernels/tt_fabric_mux.cpp'],['ring_reduce_scatter_minimal_async_writer/1073530570986333170/'; 'ring_reduce_scatter_minimal_async_reader/7282800334769768013/'; 'tt_fabric_mux/16779065106191277479/'],6892,1948,1648,1168,2280,0,0,0,0,946,1,946,[277.1078186035156],[277.1078186035156; 34.63847732543945],0.001,,,,,,,,,,,,,,,
